2017-08-21T08:06:15.451259000,2017-08-21T08:14:16.954788000
2017-08-21T11:33:51.542371000,2017-08-21T11:35:35.043129000
2017-08-21T17:10:05.189899000,2017-08-21T17:11:21.690466000
2017-08-23T06:05:47.395248000,2017-08-23T06:11:24.897718000
2017-08-23T11:20:38.533218000,2017-08-23T11:21:01.033389000
2017-08-23T11:33:59.539157000,2017-08-23T11:35:47.539958000
2017-08-23T11:58:26.550054000,2017-08-23T12:02:52.052033000
2017-08-23T14:49:53.626621000,2017-08-23T14:55:35.629154000
2017-08-23T15:29:29.644209000,2017-08-23T15:34:49.146574000
2017-08-23T16:58:35.683728000,2017-08-23T17:00:14.684458000
2017-08-23T17:01:08.684858000,2017-08-23T17:12:50.690037000
2017-08-24T02:58:53.948669000,2017-08-24T03:04:35.951177000
2017-08-24T03:26:56.961018000,2017-08-24T03:30:37.462641000
2017-08-24T07:50:43.577015000,2017-08-24T07:55:18.079031000
2017-08-24T07:55:18.079031000,2017-08-24T07:57:42.080086000
2017-08-24T10:50:21.156315000,2017-08-24T10:52:45.157394000
2017-08-26T20:27:17.486980000,2017-08-26T20:30:39.988460000
2017-08-26T20:30:39.988460000,2017-08-26T20:32:27.989252000
2017-08-27T02:48:13.155215000,2017-08-27T02:51:44.656760000
2017-08-30T03:20:54.524649000,2017-08-30T03:22:15.525239000
2018-05-28T20:03:32.801842000,2018-05-28T20:09:37.304470000
2018-05-28T20:13:35.806184000,2018-05-28T20:42:01.318464000
2018-05-31T16:01:14.332526000,2018-05-31T16:25:09.843001000
2018-05-31T18:57:24.909535000,2018-05-31T23:59:58.040993000
2018-06-02T18:56:33.442048000,2018-06-02T18:59:01.943208000
2018-06-03T18:59:37.696709000,2018-06-03T19:02:15.197833000
2018-06-03T21:14:46.754392000,2018-06-03T21:16:39.255195000
2018-06-05T10:28:17.339081000,2018-06-05T10:29:56.339814000
2018-06-05T11:05:11.355706000,2018-06-05T11:10:30.858136000
2018-06-08T12:25:46.365833000,2018-06-08T12:29:17.867424000
2018-06-11T02:09:33.217788000,2018-06-11T02:11:21.218606000
2018-06-11T02:11:57.218879000,2018-06-11T02:13:04.719386000
2018-06-11T07:47:25.873999000,2018-06-11T07:50:12.375259000
2018-06-11T08:22:36.389894000,2018-06-11T08:30:42.393542000
2018-06-11T09:34:40.922240000,2018-06-11T09:40:58.925054000
2018-06-11T09:40:58.925054000,2018-06-11T09:46:09.427368000
2018-06-11T10:14:52.940170000,2018-06-11T10:19:54.442411000
2018-06-11T12:15:19.993642000,2018-06-11T12:18:15.494946000
2018-06-11T15:55:50.095964000,2018-06-11T15:56:53.096467000
2018-06-12T01:00:20.346478000,2018-06-12T01:01:50.347143000
2018-06-13T23:36:32.981639000,2018-06-13T23:37:31.482094000
2018-06-14T02:25:49.560157000,2018-06-14T02:29:48.061989000
2018-06-14T05:38:03.147320000,2018-06-14T05:43:18.149668000
2018-06-14T08:49:04.732305000,2018-06-14T08:53:07.734125000
2018-06-14T09:18:33.245604000,2018-06-14T09:22:00.247167000
2018-06-14T13:54:28.870829000,2018-06-14T14:00:01.873318000
2018-06-16T16:45:35.903813000,2018-06-16T16:51:35.906427000
2018-06-16T17:48:13.431509000,2018-06-16T17:50:41.932618000
2018-06-16T18:40:11.955128000,2018-06-16T18:43:29.956644000
2018-06-16T20:07:38.995503000,2018-06-16T20:12:26.997721000
2018-06-19T17:40:28.813362000,2018-06-19T17:49:10.817305000
2018-06-19T18:28:37.835115000,2018-06-19T18:33:30.337311000
2018-06-22T13:44:33.178969000,2018-06-22T13:47:46.680415000
2018-06-22T13:47:55.680482000,2018-06-22T13:49:34.681223000
2018-06-22T13:55:43.683983000,2018-06-22T13:58:03.185030000
2018-06-22T14:33:22.700811000,2018-06-22T14:36:22.702148000
2018-06-22T15:43:25.731879000,2018-06-22T15:45:04.732607000
2018-06-22T17:03:40.767115000,2018-06-22T17:07:57.268988000
2018-06-22T22:14:37.901601000,2018-06-22T22:16:03.402222000
2018-06-23T01:30:04.988167000,2018-06-23T01:33:00.489473000
2018-06-25T11:39:03.943377000,2018-06-25T11:47:05.446919000
2018-06-25T13:45:35.499319000,2018-06-25T13:48:31.000631000
2018-06-28T16:05:47.636882000,2018-06-28T16:08:47.638111000
2018-06-28T18:18:46.191002000,2018-06-28T18:25:53.693873000
2018-06-28T20:16:31.238336000,2018-06-28T20:18:55.239297000
2018-07-02T00:16:35.638749000,2018-07-02T00:21:10.140537000
2018-07-02T00:42:46.148972000,2018-07-02T00:47:29.650818000
2018-07-03T14:42:53.975796000,2018-07-03T14:46:20.977200000
2018-07-03T15:12:44.988066000,2018-07-03T15:14:41.988876000
2018-07-03T15:49:07.503325000,2018-07-03T15:52:39.004821000
2018-07-03T16:00:58.508346000,2018-07-03T16:03:36.009465000
2018-07-05T20:21:37.608023000,2018-07-05T20:24:37.609198000
2018-07-06T10:12:58.996024000,2018-07-06T10:18:31.998286000
2018-07-06T11:06:05.018034000,2018-07-06T11:08:33.519071000
2018-07-06T12:40:21.558216000,2018-07-06T12:41:20.058637000
2018-07-09T15:39:52.976784000,2018-07-09T15:44:09.478496000
2018-07-10T12:27:14.391398000,2018-07-10T12:30:32.392557000
2018-07-12T04:59:02.764618000,2018-07-12T05:05:38.767367000
2018-07-12T11:02:29.915661000,2018-07-12T11:08:11.917970000
2018-07-12T11:44:29.932687000,2018-07-12T11:46:49.433634000
2018-07-12T12:30:41.951539000,2018-07-12T12:35:34.453545000
2018-07-13T01:49:13.773545000,2018-07-13T01:50:21.273985000
2018-07-13T19:27:31.398621000,2018-07-13T19:30:53.899868000
2018-07-15T05:23:07.238940000,2018-07-15T05:33:41.743254000
2018-07-15T09:09:01.329812000,2018-07-15T09:14:02.831833000
2018-07-15T12:22:13.409135000,2018-07-15T12:24:10.409940000
2018-07-16T12:33:56.075013000,2018-07-16T12:38:26.076655000
2018-07-17T18:42:37.732992000,2018-07-17T18:46:40.734657000
2018-07-17T22:07:09.317907000,2018-07-17T22:13:58.820713000
2018-07-18T09:05:03.582965000,2018-07-18T09:07:18.583875000
2018-07-19T11:54:57.566957000,2018-07-19T11:58:06.568120000
2018-07-19T16:52:51.681202000,2018-07-19T16:57:17.182918000
2018-07-19T16:59:59.183963000,2018-07-19T17:02:59.185123000
2018-07-19T17:18:39.691186000,2018-07-19T17:24:03.693275000
2018-07-19T17:50:05.203340000,2018-07-19T17:52:20.204210000
2018-07-19T18:03:57.708699000,2018-07-19T18:06:21.709626000
2018-07-21T09:20:26.792166000,2018-07-21T09:23:08.793244000
2018-07-21T13:09:43.382460000,2018-07-21T13:11:08.883013000
2018-07-21T14:01:50.902758000,2018-07-21T14:05:44.904274000
2018-07-22T15:41:18.280674000,2018-07-22T15:44:36.281928000
2018-07-22T15:56:36.286506000,2018-07-22T15:58:55.787393000
2018-07-23T11:14:27.396335000,2018-07-23T11:17:22.897380000
2018-07-23T11:35:54.404255000,2018-07-23T11:37:51.404995000
2018-07-23T12:18:34.920787000,2018-07-23T12:23:04.922558000
2018-07-24T10:05:30.072366000,2018-07-24T10:08:48.073626000
2018-07-24T17:02:16.730535000,2018-07-24T17:05:48.231865000
2018-07-29T21:30:13.194345000,2018-07-29T21:32:55.195414000
2018-07-30T22:17:39.849553000,2018-07-30T22:19:41.350321000
2018-07-31T00:19:50.395816000,2018-07-31T00:21:15.896354000
2018-08-01T03:33:43.748443000,2018-08-01T03:37:46.750039000
2018-08-01T18:19:56.103830000,2018-08-01T18:25:47.106095000
2018-08-01T21:07:15.668548000,2018-08-01T21:09:17.169332000
2018-08-01T22:49:20.208176000,2018-08-01T22:56:32.211000000
2018-08-08T12:13:39.078447000,2018-08-08T12:17:10.579599000
2018-08-10T16:51:43.523168000,2018-08-10T16:56:04.524683000
2018-08-10T17:01:33.026593000,2018-08-10T17:04:10.527505000
2018-08-10T19:47:22.584277000,2018-08-10T19:51:21.085670000
2018-08-10T21:56:36.130640000,2018-08-10T22:00:48.132196000
2018-08-11T02:42:30.238206000,2018-08-11T02:45:12.239206000
2018-08-11T02:45:12.239206000,2018-08-11T02:47:13.739953000
2018-08-15T11:58:31.719223000,2018-08-15T11:59:57.219751000
2018-08-15T11:59:52.719720000,2018-08-15T12:02:21.220634000
2018-08-16T16:16:23.335942000,2018-08-16T16:19:23.337057000
2018-08-16T17:12:51.857022000,2018-08-16T17:24:42.861457000
2018-08-19T05:17:36.715227000,2018-08-19T05:23:05.217264000
2018-08-19T17:34:33.994233000,2018-08-19T17:38:18.995666000
2018-08-21T06:11:56.955044000,2018-08-21T06:16:35.956866000
2018-08-21T10:56:39.065408000,2018-08-21T11:02:52.567800000
2018-08-22T15:32:30.731963000,2018-08-22T15:41:21.735532000
2018-08-27T05:38:49.962613000,2018-08-27T05:45:39.465345000
2018-08-27T05:52:06.467924000,2018-08-27T05:57:43.970171000
2018-08-27T08:57:12.542023000,2018-08-27T09:02:18.544064000
2018-08-27T09:39:21.558896000,2018-08-27T09:47:54.562315000
2018-08-28T05:49:56.547934000,2018-08-28T05:55:20.550156000
2018-08-30T14:05:35.320173000,2018-08-30T14:09:20.321708000
2018-09-01T18:27:23.338688000,2018-09-01T18:30:41.340058000
2018-09-01T19:05:33.854535000,2018-09-01T19:17:47.359614000
2018-09-05T10:48:12.496209000,2018-09-05T10:55:37.999409000
2018-09-05T17:55:15.680255000,2018-09-05T17:56:14.180687000
